"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Afternoon workout 💪","Jun 23, 2024, 4:58 PM","Jun 23, 2024, 6:18 PM","","Crunch (Machine)",,"",2,"failure",70,6,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Preacher Curl (Machine)",,"",0,"failure",50,9,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Preacher Curl (Machine)",,"",1,"failure",55,5,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Preacher Curl (Machine)",,"",2,"failure",45,6,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Triceps Pushdown",,"",0,"failure",55,9,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Triceps Pushdown",,"",1,"failure",60,8,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Triceps Pushdown",,"",2,"failure",60,7,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Triceps Pushdown",,"",3,"failure",49,6,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Triceps Pushdown",,"",4,"failure",49,6,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",25,8,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Preacher Curl (Barbell)",,"",0,"failure",40,12,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Preacher Curl (Barbell)",,"",1,"failure",50,3,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Preacher Curl (Barbell)",,"",2,"failure",40,8,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Preacher Curl (Barbell)",,"",3,"failure",30,15,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Bicep Curl (Cable)",,"",0,"failure",30,10,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Bicep Curl (Cable)",,"",1,"failure",40,7,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Triceps Pushdown",,"",0,"failure",55,10,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Triceps Pushdown",,"",1,"failure",60,5,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Crunch (Machine)",,"",0,"failure",80,11,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Crunch (Machine)",,"",1,"failure",80,8,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Hammer Curl (Dumbbell)",,"",0,"failure",22.5,10,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Hammer Curl (Dumbbell)",,"",1,"failure",22.5,7,,,
"Afternoon workout 💪","Jun 21, 2024, 3:10 PM","Jun 21, 2024, 4:54 PM","","Running",,"",0,"normal",,,1.17,990,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Crunch (Machine)",,"",0,"failure",80,14,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Crunch (Machine)",,"",1,"failure",90,12,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Crunch (Machine)",,"",2,"failure",100,6,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Lateral Raise (Dumbbell)",,"",0,"failure",15,10,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Lateral Raise (Dumbbell)",,"",1,"failure",17.5,10,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Lateral Raise (Dumbbell)",,"",2,"failure",17.5,10,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Deltoid Raise",,"",0,"failure",60,6,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Deltoid Raise",,"",1,"failure",55,9,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Deltoid Raise",,"",2,"failure",60,6,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Rear Delt Reverse Fly (Cable)",,"",0,"failure",13,10,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Rear Delt Reverse Fly (Cable)",,"",1,"failure",17,10,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Rear Delt Reverse Fly (Cable)",,"",2,"failure",17,10,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Seated Shoulder Press (Machine)",,"",0,"failure",80,7,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Seated Shoulder Press (Machine)",,"",1,"failure",90,4,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Seated Shoulder Press (Machine)",,"",2,"failure",75,5,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Front Raise (Dumbbell)",,"",0,"failure",12.5,9,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Front Raise (Dumbbell)",,"",1,"failure",12.5,3,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Lateral Raise (Dumbbell)",,"",0,"failure",12.5,10,,,
"Afternoon workout 💪","Jun 20, 2024, 5:12 PM","Jun 20, 2024, 6:23 PM","","Lateral Raise (Dumbbell)",,"",1,"failure",12.5,10,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Crunch (Machine)",,"",0,"failure",80,13,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Crunch (Machine)",,"",1,"failure",90,8,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Crunch (Machine)",,"",2,"failure",80,9,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Butterfly (Pec Deck)",,"",0,"failure",95,10,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Butterfly (Pec Deck)",,"",1,"failure",100,9,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Butterfly (Pec Deck)",,"",2,"failure",90,6,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Seated Row (Machine)",,"",0,"failure",110,9,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Seated Row (Machine)",,"",1,"failure",100,9,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Seated Row (Machine)",,"",2,"failure",100,6,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Seated Cable Row - V Grip (Cable)",,"",0,"failure",99,7,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Lat Pulldown (Cable)",,"",0,"failure",121,10,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Lat Pulldown (Cable)",,"",1,"failure",110,9,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Lat Pulldown (Cable)",,"",2,"failure",110,9,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Lat Pulldown (Cable)",,"",3,"failure",104,6,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","T Bar Row",,"",0,"failure",55,5,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","T Bar Row",,"",1,"failure",50,7,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","T Bar Row",,"",2,"failure",50,9,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Incline Bench Press (Dumbbell)",,"",0,"failure",40,7,,,
"Afternoon workout 💪","Jun 13, 2024, 4:41 PM","Jun 13, 2024, 5:44 PM","","Incline Bench Press (Dumbbell)",,"",1,"failure",35,6,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Leg Extension (Machine)",,"",0,"failure",130,10,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Leg Extension (Machine)",,"",1,"failure",130,10,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Leg Extension (Machine)",,"",2,"failure",120,9,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Leg Extension (Machine)",,"",3,"failure",125,9,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Crunch (Machine)",,"",0,"failure",80,12,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Crunch (Machine)",,"",1,"failure",85,10,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Crunch (Machine)",,"",2,"failure",80,10,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Bicep Curl (Machine)",,"",0,"failure",90,9,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Bicep Curl (Machine)",,"",1,"failure",80,8,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Seated Triceps Press",,"",0,"failure",50,10,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Seated Triceps Press",,"",1,"failure",50,5,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Seated Triceps Press",,"",2,"failure",40,12,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Hip Abduction (Machine)",,"",0,"failure",130,10,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Hip Abduction (Machine)",,"",1,"failure",130,7,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Hip Abduction (Machine)",,"",2,"normal",120,9,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Hip Adduction (Machine)",,"",0,"failure",130,6,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Hip Adduction (Machine)",,"",1,"dropset",120,3,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Preacher Curl (Machine)",,"plate loaded",0,"failure",25,8,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Preacher Curl (Machine)",,"plate loaded",1,"failure",25,5,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Preacher Curl (Machine)",,"plate loaded",2,"failure",25,3,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Seated Calf Raise",,"",0,"failure",45,10,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Seated Calf Raise",,"",1,"failure",45,11,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Seated Calf Raise",,"",2,"failure",70,9,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Seated Calf Raise",,"",3,"failure",45,9,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Bicep Curl (Dumbbell)",,"",0,"failure",22.5,12,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Bicep Curl (Dumbbell)",,"",1,"failure",25,6,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Hammer Curl (Dumbbell)",,"",0,"failure",25,5,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Hammer Curl (Dumbbell)",,"",1,"failure",22.5,6,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Lying Leg Curl (Machine)",,"",0,"failure",100,9,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Lying Leg Curl (Machine)",,"",1,"failure",100,5,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Lying Leg Curl (Machine)",,"",2,"failure",90,5,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Leg Press (Machine)",,"",0,"failure",230,8,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Leg Press (Machine)",,"",1,"failure",250,12,,,
"Evening workout 🏋️","Jun 10, 2024, 5:52 PM","Jun 10, 2024, 7:19 PM","","Leg Press (Machine)",,"",2,"failure",270,12,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Deltoid Raise",,"",0,"failure",70,9,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Deltoid Raise",,"",1,"failure",75,8,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Lateral Raise (Dumbbell)",,"",0,"failure",17.5,8,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Lateral Raise (Dumbbell)",,"",1,"failure",17.5,8,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Lateral Raise (Dumbbell)",,"",2,"failure",15,7,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Lateral Raise (Dumbbell)",,"",3,"failure",15,8,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Front Raise (Dumbbell)",,"",0,"failure",15,8,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Front Raise (Dumbbell)",,"",1,"failure",15,7,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Crunch (Machine)",,"",0,"failure",70,12,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Crunch (Machine)",,"",1,"failure",80,11,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Crunch (Machine)",,"",2,"failure",80,8,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Rear Delt Reverse Fly (Cable)",,"",0,"failure",17,7,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Rear Delt Reverse Fly (Cable)",,"",1,"failure",17,8,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Rear Delt Reverse Fly (Cable)",,"",2,"failure",13,8,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Seated Shoulder Press (Machine)",,"",0,"failure",80,8,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Seated Shoulder Press (Machine)",,"",1,"failure",75,9,,,
"Afternoon workout 💪","Jun 8, 2024, 1:44 PM","Jun 8, 2024, 2:25 PM","","Seated Shoulder Press (Machine)",,"",2,"failure",70,7,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Crunch (Machine)",,"",0,"failure",65,9,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Crunch (Machine)",,"",1,"failure",60,12,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Seated Row (Machine)",,"",0,"failure",115,7,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Seated Row (Machine)",,"",1,"failure",105,8,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Seated Row (Machine)",,"",2,"failure",105,7,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Seated Row (Machine)",,"",3,"failure",100,8,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Chest Press (Machine)",,"",0,"failure",105,7,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Chest Press (Machine)",,"",1,"failure",95,10,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Chest Press (Machine)",,"",2,"failure",100,7,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Lat Pulldown (Cable)",,"",0,"failure",121,10,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Lat Pulldown (Cable)",,"",1,"failure",121,5,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Lat Pulldown (Cable)",,"",2,"failure",110,8,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Lat Pulldown (Cable)",,"",3,"failure",110,6,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","T Bar Row",,"",0,"failure",55,8,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","T Bar Row",,"",1,"failure",50,7,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Incline Bench Press (Dumbbell)",,"",0,"failure",40,8,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Incline Bench Press (Dumbbell)",,"",1,"failure",40,5,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Incline Bench Press (Dumbbell)",,"",2,"failure",35,7,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Hex Press (Dumbbell)",,"",0,"failure",35,5,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Seated Cable Row - V Grip (Cable)",,"",0,"failure",104,5,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Seated Cable Row - V Grip (Cable)",,"",1,"failure",99,8,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Seated Cable Row - V Grip (Cable)",,"",2,"failure",99,8,,,
"Afternoon workout 💪","Jun 7, 2024, 3:12 PM","Jun 7, 2024, 4:46 PM","","Crunch (Machine)",,"",0,"failure",70,10,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Leg Press (Machine)",,"",0,"failure",270,10,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Leg Press (Machine)",,"",1,"failure",270,10,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Leg Press (Machine)",,"",2,"failure",320,8,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Leg Press (Machine)",,"",3,"failure",270,10,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Seated Calf Raise",,"",0,"failure",45,16,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Seated Calf Raise",,"",1,"failure",60,8,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Seated Calf Raise",,"",2,"failure",45,10,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Leg Extension (Machine)",,"",0,"failure",120,10,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Leg Extension (Machine)",,"",1,"failure",120,9,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Leg Extension (Machine)",,"",2,"failure",120,9,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Leg Extension (Machine)",,"",3,"failure",110,6,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Crunch (Machine)",,"",0,"failure",60,19,,,
"Afternoon workout 💪","Jun 5, 2024, 4:19 PM","Jun 5, 2024, 5:05 PM","","Crunch (Machine)",,"",1,"failure",60,15,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Crunch (Machine)",,"",0,"failure",65,14,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Crunch (Machine)",,"",1,"failure",70,9,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Crunch (Machine)",,"",2,"failure",60,9,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Pull Up",,"",0,"failure",,7,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Pull Up",,"",1,"failure",,10,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Seated Row (Machine)",,"",0,"failure",100,8,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Seated Row (Machine)",,"",1,"failure",100,8,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Seated Row (Machine)",,"",2,"failure",90,9,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Lat Pulldown (Machine)",,"",0,"failure",120,8,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Lat Pulldown (Machine)",,"",1,"failure",120,10,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Lat Pulldown (Machine)",,"",2,"failure",110,10,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Seated Calf Raise",,"",0,"failure",25,12,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Seated Calf Raise",,"",1,"failure",35,13,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Seated Calf Raise",,"",2,"failure",35,10,,,
"Afternoon workout 💪","Jun 4, 2024, 5:29 PM","Jun 4, 2024, 6:34 PM","","Running",,"",0,"normal",,,1.02,900,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Incline Bench Press (Dumbbell)",,"",0,"failure",35,12,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Incline Bench Press (Dumbbell)",,"",1,"failure",35,10,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Incline Bench Press (Dumbbell)",,"",2,"failure",35,8,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Crunch (Machine)",,"",0,"warmup",70,10,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Crunch (Machine)",,"",1,"failure",65,8,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Crunch (Machine)",,"",2,"failure",60,11,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Crunch (Machine)",,"",3,"failure",55,9,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Chest Press (Machine)",,"",0,"failure",100,6,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Chest Press (Machine)",,"",1,"failure",90,10,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Chest Press (Machine)",,"",2,"failure",90,8,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Chest Press (Machine)",,"",3,"failure",80,12,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Butterfly (Pec Deck)",,"",0,"failure",90,7,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Butterfly (Pec Deck)",,"",1,"failure",80,6,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Butterfly (Pec Deck)",,"",2,"failure",90,5,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Cable Fly Crossovers",,"",0,"failure",23,10,,,
"Morning workout ☀️","Jun 4, 2024, 7:56 AM","Jun 4, 2024, 8:42 AM","","Cable Fly Crossovers",,"",1,"failure",20,12,,,
